customer_tweet_id,customer_text,apple_reply_id,apple_reply
905947,@AppleSupport My headphone is notworking without any reason :) You must fix it to me :).,905946,@335080 Let's help look into any options. Please DM us the country you're in and we can go from there. https://t.co/GDrqU22YpT
851737,@AppleSupport Yup it’s in Standard. S/O to your twitter customer service tho,851739,@322321 Thanks for checking on that. We welcome feedback. Please feel free to leave yours regarding this here: https://t.co/eTPVYVFyd8
2776022,"Hey @115858, would be cool if your latest update didn't completely break my phone &amp; support could give more than ""your warranty was up 30 days ago"" or ""did you try turning it off &amp; on again?"" Anyone have a connect for actual support? #offthegridinPeru",2776021,@775678 HI there. We can look into whatever issue you're having with your phone. Let's meet up in DM and discuss it. https://t.co/GDrqU22YpT
96980,@AppleSupport Why is the double tap summoning Siri? https://t.co/WFwj018uim,96978,@137166 We're here to help. Have you restarted your iPhone since applying this change in settings? https://t.co/GDrqU22YpT
1137976,been charging my phone for 1hr but it’s still on 5% ermmmm @115858,1137975,@388036 We're happy to help! Have you had the chance to restart your iPhone yet? Let us know if that changes the battery percentage.
2508237,@115858 can we get this “I️” thing fixed. Didn’t know we were progressing back into hieroglyphics.,2508236,"@715077 If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1, which addresses this issue. For more info, check out: https://t.co/xXaXeeSRt9"
1674058,@115858 get it together with these boxes question marks!! 🤦🏽‍♀️ I️ didn’t even use an emoji in my text &amp; that shit came up!! 🤬,1674057,@509371 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2255392,"@115858 Ho trovato un bug nella tastiera iOS 11, quando digito “la” mi sostituisce in automatico con “L.A” è poco gradito sto bug 😓",2255391,@656912 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1605066,When is @115858 gonna fix this weird “I️” glitch? Please let me know.,1605065,@492378 Check out this article and DM us if you have questions: https://t.co/sDSg93LaFu https://t.co/GDrqU22YpT
1101038,@AppleSupport Hey folks. 11.0.3 appears to have bricked my iPhone 6. Any update? Thanks!,1101037,@379768 We'b be happy to assist you with your iPhone. Meet us in DM and we'll get started. https://t.co/GDrqU22YpT
1800303,@AppleSupport Can I get a check on my battery in my iPhone?,1800302,@540904 We're here to help. DM us which iPhone and iOS version you have. Tell us what issue you're having with your battery. https://t.co/GDrqU22YpT
1709342,Hey @AppleSupport fix this I️ https://t.co/f5xJIUDio0,1709341,@517948 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1434242,@AppleSupport 11.1 (15b93),1434244,@453000 Thank you for confirming that for us. Please send us a DM to dig into this a bit deeper. https://t.co/GDrqU22YpT
1765140,I️ blame @115858 for my typo I️ was over here trying to figure out how to say it without using “I️” and look where it got me fuck you apple !,1765139,@530937 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1692573,LOOK @115858 ... fix this annoying I️ shit 😒,1692572,@513703 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2081615,@115858 @AppleSupport   Please help after activating the fingerprint activating sure anyone can open the lock !!!! iphone 6 ios11,2081613,@615593 We’d love to help. Please send us a DM to continue. https://t.co/GDrqU22YpT
125761,"@AppleSupport Unresponsive keyboard and buttons, low battery life, disappearing icons and even the time display, wifi/bluetooth always on.",125760,"@144217 Thanks for clarifying. We're eager to help get these issues resolved. In order to ensure we're on the same page, please send us a DM and let us know the version number of iOS installed. This can be found under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT"
1232327,"@AppleSupport Just updated to latest update, apps are freezing phone for 30-40 seconds in some cases complely@crashing forcing a hard reboot",1232329,@409019 Let's take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT
1773397,Hey @AppleSupport is the option to open a folder in finder with just the right keyboard button permanently gone in high sierra?,1773395,@532991 We're here to help. Which key are you using to try to open folders in Finder?
1859034,"@AppleSupport my iPhone 6s has a consistent battery draining problem since the update of iOS 11.0.1
so far 2 more minor updates but in vain",1859033,@402034 We've got your back on this. Can you start by confirming if an update to 11.0.3 helped? https://t.co/80YRnjDFDk
596883,@115858 updated to 11.2. Unable to activate Apple Pay Cash. Help?,596882,"@261493 Thanks for updating to iOS 11.2. If you're in the US, those features will begin rolling out early next week."
1718247,I️ keeps popping up @115858,1718246,@520254 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1594978,@AppleSupport Well my health app had two Apple watches on it so I deleted one and then it happened but would this affect all of my activities data it didn’t really affect anything else but,1594977,@156179 Have you been creating iCloud backups? Send us a DM and let us know. https://t.co/GDrqU22YpT
2025121,@115858 &amp; a piece of shit software that you can’t even type the letter “I️” without some wack stuff happening,2025120,@598894 We can sense the urgency to get these issues resolved for you. Let's meet up in DM &amp; we'll get started working on both devices. https://t.co/GDrqU22YpT
2146517,had 100% battery 30 mins ago and now i have 19%. fucking 19% wtf @AppleSupport,2146516,@246301 Have you updated to iOS 11.1 yet? https://t.co/80YRnjDFDk Send u a DM and also let us know the country you're in. https://t.co/GDrqU22YpT
2054292,@AppleSupport check dms,2054291,@250131 We'd love to help. Please DM us once more with your question. We'll be sure to look into it for you. We appreciate your patience! https://t.co/GDrqU22YpT
1725727,How did all my deleted photos end up in my phone @AppleSupport?,1725726,@521930 Let's look into this photo issue for you. Send us a DM with more details to get started. https://t.co/GDrqU22YpT
813347,"Since I downloaded the newest update on my phone, it keeps turning itself off and all my photos have disappeared!? Help ☹️ @AppleSupport",813345,@313813 Let's have a closer look with you. What is being done on the device when it turns itself off?
1614446,FIX THIS @AppleSupport https://t.co/Klq7macmSK,1614445,@495211 We're here to help. Check out the information here: https://t.co/xXaXeeSRt9
2966598,@AppleSupport why are my podcasts not playing or temporarily unavailable after I just downloaded them?,2966597,@605862 What type of device are you using the Podcasts app on and which OS version is currently installed? Send over the details via DM. We'll do everything we can to help you find a solution. https://t.co/GDrqU22YpT
1773634,"@AppleSupport Yes actually, I have the 6 and ever since I updated my phone has been slower and freezing",1773635,@533057 Do you notice if the device is unresponsive when using certain applications or performing a certain task?  Let us know in DM. https://t.co/GDrqU22YpT
2920037,@AppleSupport Yes that did not work,2920039,"@808182 Thanks for that info. From here, DM us the device you're using, and the exact iOS version found in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT"
2516001,@AppleSupport Another bug -overlapping text. 4th time in last few days. I am running the latest #iOS11.1.1 on #iphone 6s https://t.co/pLmbUJpsui,2515999,@128696 We're here for you. Does this persist after closing the app and restarting your iPhone? Let us know once you get the chance to test using those steps.
1566895,@AppleSupport fix this. I’m tired of the explanation point and question mark in the box problem https://t.co/20engdchOY,1566894,"@483607 We're happy to take a look. First, check out this article with steps to help with the issue you see: https://t.co/sDSg93LaFu"
2674214,Why am I getting weird ass symbols when I try typing “I️t” WTF @115858,2674213,@752832 Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT
1021683,@AppleSupport is there anyway I can seriously get this Bluetooth issues fixed already you guys do the dumbest updates and ruins the phone,1021682,@361779 Thanks for reaching out to us. Can you please clarify the issue that you are having? That way we can better assist you.
780276,@115858 you guys need to update IOS because it’s hiding &amp; moving photos from my People list from one person to a different person so fix It.,780275,@306297 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT
235006,@AppleSupport Yes. I’ve just upgraded to IoS11.2 and it seems to be fixed!,235008,@135630 Glad to hear it. Please reach out to us again if anything else comes up.
738502,@AppleSupport fix the battery drain issue ASAP or i ll never buy an iphone again,738501,@296624 We're here to help. Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT
